22.40,966.31,79.10,68.25,398.35,"9/13/2022, 04:43:12"
22.37,966.31,79.08,68.36,398.35,"9/13/2022, 04:43:15"
22.34,966.31,79.07,68.19,398.35,"9/13/2022, 04:43:19"
22.32,966.31,79.23,68.47,398.35,"9/13/2022, 04:43:23"
22.30,966.30,79.35,68.58,398.35,"9/13/2022, 04:43:26"
22.28,966.30,79.30,68.41,398.44,"9/13/2022, 04:43:30"
22.27,966.30,79.01,68.91,398.44,"9/13/2022, 04:43:34"
22.26,966.30,78.23,68.63,398.35,"9/13/2022, 04:43:37"
22.26,966.31,77.82,68.36,398.35,"9/13/2022, 04:43:41"
22.27,966.31,77.68,68.91,398.35,"9/13/2022, 04:43:45"
22.28,966.31,77.58,68.25,398.35,"9/13/2022, 04:43:48"
22.29,966.31,77.23,68.80,398.26,"9/13/2022, 04:43:52"
22.30,966.32,76.87,68.91,398.35,"9/13/2022, 04:43:56"
22.32,966.31,76.72,69.02,398.35,"9/13/2022, 04:43:59"
22.33,966.31,76.63,69.02,398.35,"9/13/2022, 04:44:03"
22.35,966.30,76.41,69.36,398.35,"9/13/2022, 04:44:07"
22.36,966.30,76.26,68.91,398.44,"9/13/2022, 04:44:10"
22.39,966.28,76.13,68.85,398.52,"9/13/2022, 04:44:14"
22.41,966.28,75.95,69.13,398.61,"9/13/2022, 04:44:18"
22.44,966.28,75.76,69.02,398.52,"9/13/2022, 04:44:21"
22.46,966.28,75.54,68.85,398.52,"9/13/2022, 04:44:25"
22.49,966.28,75.40,68.85,398.52,"9/13/2022, 04:44:29"
22.52,966.28,75.28,68.85,398.52,"9/13/2022, 04:44:33"
22.56,966.29,75.12,69.02,398.52,"9/13/2022, 04:44:36"
22.59,966.28,74.96,68.96,398.61,"9/13/2022, 04:44:40"
22.61,966.27,74.70,68.47,398.61,"9/13/2022, 04:44:44"
22.64,966.28,74.44,68.58,398.52,"9/13/2022, 04:44:47"
22.67,966.29,74.17,68.41,398.52,"9/13/2022, 04:44:51"
22.69,966.28,73.99,68.25,398.61,"9/13/2022, 04:44:55"
22.71,966.29,73.81,68.69,398.52,"9/13/2022, 04:44:58"
22.72,966.29,73.68,68.25,398.44,"9/13/2022, 04:45:02"
22.72,966.29,73.58,68.30,398.35,"9/13/2022, 04:45:06"
22.73,966.30,73.57,68.36,398.44,"9/13/2022, 04:45:09"
22.74,966.30,73.52,68.69,398.52,"9/13/2022, 04:45:13"
22.75,966.28,73.47,68.30,398.61,"9/13/2022, 04:45:17"
22.75,966.28,73.40,68.41,398.52,"9/13/2022, 04:45:20"
22.76,966.27,73.39,68.30,398.61,"9/13/2022, 04:45:24"
22.76,966.28,73.38,68.30,398.52,"9/13/2022, 04:45:28"
22.76,966.28,73.35,68.36,398.61,"9/13/2022, 04:45:31"
22.76,966.28,73.33,68.63,398.61,"9/13/2022, 04:45:35"
22.77,966.28,73.34,67.92,398.61,"9/13/2022, 04:45:39"
22.79,966.29,73.33,68.41,398.52,"9/13/2022, 04:45:43"
22.80,966.29,73.29,68.19,398.52,"9/13/2022, 04:45:46"
22.82,966.28,73.25,68.25,398.52,"9/13/2022, 04:45:50"
22.83,966.28,73.15,68.69,398.52,"9/13/2022, 04:45:54"
22.83,966.29,73.08,68.30,398.61,"9/13/2022, 04:45:57"
22.84,966.29,73.05,68.47,398.52,"9/13/2022, 04:46:01"
22.84,966.29,73.02,68.36,398.52,"9/13/2022, 04:46:05"
22.85,966.28,73.03,68.47,398.61,"9/13/2022, 04:46:08"
22.85,966.28,73.02,68.47,398.52,"9/13/2022, 04:46:12"
22.85,966.28,73.07,68.47,398.52,"9/13/2022, 04:46:16"
22.85,966.29,73.02,68.30,398.44,"9/13/2022, 04:46:19"
22.85,966.29,73.03,68.41,398.44,"9/13/2022, 04:46:23"
22.86,966.29,73.00,68.58,398.52,"9/13/2022, 04:46:27"
22.87,966.29,72.99,68.25,398.52,"9/13/2022, 04:46:30"
22.87,966.29,72.98,68.69,398.52,"9/13/2022, 04:46:34"
22.87,966.29,72.99,68.47,398.44,"9/13/2022, 04:46:38"
22.87,966.30,72.99,68.52,398.44,"9/13/2022, 04:46:41"
22.87,966.29,72.97,68.80,398.44,"9/13/2022, 04:46:45"
22.87,966.28,72.95,68.74,398.44,"9/13/2022, 04:46:49"
22.87,966.30,72.95,68.80,398.44,"9/13/2022, 04:46:52"
22.87,966.30,72.98,68.63,398.44,"9/13/2022, 04:46:56"
22.88,966.30,72.96,68.74,398.35,"9/13/2022, 04:47:00"
22.88,966.30,72.93,68.41,398.44,"9/13/2022, 04:47:04"
22.88,966.29,72.88,68.69,398.44,"9/13/2022, 04:47:07"
22.89,966.29,72.86,68.19,398.44,"9/13/2022, 04:47:11"
22.89,966.29,72.84,68.30,398.44,"9/13/2022, 04:47:15"
22.89,966.30,72.83,68.30,398.35,"9/13/2022, 04:47:18"
22.90,966.30,72.81,68.58,398.35,"9/13/2022, 04:47:22"
22.90,966.31,72.78,68.58,398.35,"9/13/2022, 04:47:26"
22.90,966.30,72.82,68.63,398.35,"9/13/2022, 04:47:29"
22.90,966.30,72.83,68.58,398.35,"9/13/2022, 04:47:33"
22.90,966.31,72.83,68.58,398.35,"9/13/2022, 04:47:37"
22.90,966.30,72.87,68.63,398.35,"9/13/2022, 04:47:40"
22.91,966.31,72.85,68.25,398.26,"9/13/2022, 04:47:44"
22.93,966.31,72.78,68.85,398.35,"9/13/2022, 04:47:48"
22.93,966.31,72.73,68.41,398.26,"9/13/2022, 04:47:51"
22.94,966.31,72.69,68.69,398.26,"9/13/2022, 04:47:55"
22.94,966.31,72.67,68.19,398.18,"9/13/2022, 04:47:59"
22.96,966.32,72.66,68.47,398.18,"9/13/2022, 04:48:02"
22.99,966.33,72.63,68.69,398.26,"9/13/2022, 04:48:06"
23.04,966.31,72.54,68.85,398.26,"9/13/2022, 04:48:10"
23.09,966.32,72.46,68.19,398.26,"9/13/2022, 04:48:13"
23.12,966.31,72.35,68.30,398.18,"9/13/2022, 04:48:17"
23.15,966.32,72.25,68.14,398.26,"9/13/2022, 04:48:21"
23.17,966.32,72.16,68.14,398.26,"9/13/2022, 04:48:25"
23.18,966.31,72.05,67.87,398.35,"9/13/2022, 04:48:28"
23.19,966.31,71.98,67.81,398.35,"9/13/2022, 04:48:32"
23.19,966.31,71.94,68.25,398.26,"9/13/2022, 04:48:36"
23.19,966.32,71.90,68.36,398.18,"9/13/2022, 04:48:39"
23.19,966.32,71.91,67.49,398.26,"9/13/2022, 04:48:43"
23.19,966.31,71.92,68.30,398.26,"9/13/2022, 04:48:47"
23.19,966.31,71.95,67.98,398.26,"9/13/2022, 04:48:50"
23.18,966.32,72.00,67.71,398.26,"9/13/2022, 04:48:54"
23.18,966.32,72.00,67.44,398.26,"9/13/2022, 04:48:58"
23.18,966.32,71.94,67.55,398.18,"9/13/2022, 04:49:01"
23.18,966.34,71.89,68.19,398.18,"9/13/2022, 04:49:05"
23.18,966.33,71.85,67.81,398.18,"9/13/2022, 04:49:09"
23.17,966.33,71.77,68.36,398.09,"9/13/2022, 04:49:12"
23.17,966.33,71.73,68.14,398.18,"9/13/2022, 04:49:16"
23.17,966.32,71.71,67.98,398.18,"9/13/2022, 04:49:20"
23.17,966.32,71.69,68.03,398.18,"9/13/2022, 04:49:23"
23.16,966.33,71.66,68.03,398.18,"9/13/2022, 04:49:27"
23.16,966.33,71.62,68.03,398.09,"9/13/2022, 04:49:31"
23.17,966.34,71.62,67.92,397.92,"9/13/2022, 04:49:34"
23.18,966.34,71.61,67.60,398.00,"9/13/2022, 04:49:38"
23.19,966.35,71.59,67.98,398.00,"9/13/2022, 04:49:42"
23.21,966.35,71.56,67.65,398.00,"9/13/2022, 04:49:46"
23.23,966.35,71.52,67.71,398.00,"9/13/2022, 04:49:49"
23.25,966.35,71.43,67.60,398.00,"9/13/2022, 04:49:53"
23.26,966.34,71.39,67.76,398.00,"9/13/2022, 04:49:57"
23.29,966.35,71.30,67.60,398.00,"9/13/2022, 04:50:00"
23.31,966.35,71.20,67.44,398.00,"9/13/2022, 04:50:04"
23.32,966.35,71.13,67.23,397.92,"9/13/2022, 04:50:08"
23.35,966.36,71.11,67.23,397.92,"9/13/2022, 04:50:11"
23.36,966.36,71.05,66.81,397.83,"9/13/2022, 04:50:15"
23.38,966.36,71.04,67.28,397.83,"9/13/2022, 04:50:19"
23.38,966.37,70.96,67.39,397.83,"9/13/2022, 04:50:22"
23.39,966.38,70.91,67.17,397.74,"9/13/2022, 04:50:26"
23.39,966.38,70.87,67.07,397.74,"9/13/2022, 04:50:30"
23.39,966.38,70.84,67.17,397.74,"9/13/2022, 04:50:33"
23.38,966.38,70.80,66.96,397.74,"9/13/2022, 04:50:37"
23.38,966.38,70.78,66.96,397.66,"9/13/2022, 04:50:41"
23.38,966.39,70.77,66.96,397.66,"9/13/2022, 04:50:44"
23.37,966.39,71.03,67.28,397.57,"9/13/2022, 04:50:48"
23.35,966.39,72.22,67.01,397.57,"9/13/2022, 04:50:52"
23.33,966.40,73.22,67.17,397.57,"9/13/2022, 04:50:55"
23.30,966.39,73.75,67.60,397.57,"9/13/2022, 04:50:59"
23.26,966.39,74.18,67.65,397.57,"9/13/2022, 04:51:03"
23.22,966.39,74.68,67.33,397.49,"9/13/2022, 04:51:07"
23.17,966.40,75.25,67.71,397.40,"9/13/2022, 04:51:10"
23.12,966.41,76.07,67.65,397.40,"9/13/2022, 04:51:14"
23.06,966.42,76.65,67.76,397.31,"9/13/2022, 04:51:18"
23.00,966.43,77.05,67.76,397.31,"9/13/2022, 04:51:21"
22.93,966.43,77.39,67.98,397.31,"9/13/2022, 04:51:25"
22.87,966.43,77.54,68.30,397.23,"9/13/2022, 04:51:29"
22.80,966.43,77.66,68.30,397.31,"9/13/2022, 04:51:32"
22.73,966.43,77.97,67.87,397.31,"9/13/2022, 04:51:36"
22.67,966.43,78.23,68.14,397.23,"9/13/2022, 04:51:40"
22.61,966.43,78.37,68.52,397.23,"9/13/2022, 04:51:43"
